,id,home_label,step,keyword,from_label,to_label,from_lat,from_lon,to_lat,to_lon,travel_d(km),travel_angle,stay_t(h),start,d_home
39,0,Massachusetts_Norfolk County,39,return,Massachusetts_Plymouth County,Rhode Island_Kent County,41.987196,-70.741942,41.67775,-71.576314,77.21827658995127,-116.18316829931699,24.753547372619938,11423.129499653547,63.804657719515966
40,0,Massachusetts_Norfolk County,40,explore,Rhode Island_Kent County,Rhode Island_Providence County,41.67775,-71.576314,41.870488,-71.578242,21.43208413673059,,15.199757664086802,11438.329257317633,46.812686910542205
41,0,Massachusetts_Norfolk County,41,explore,Rhode Island_Kent County,Rhode Island_Providence County,41.870488,-71.578242,41.870488,-71.578242,0.0,,42.574529408031005,11480.903786725665,46.812686910542205
42,0,Massachusetts_Norfolk County,42,return,Rhode Island_Kent County,Massachusetts_Suffolk County,41.870488,-71.578242,42.33196,-71.020173,68.94112560957754,41.71395081722819,82.18225614030663,11645.268299006279,22.302021134556792
43,0,Massachusetts_Norfolk County,43,return,Massachusetts_Suffolk County,Rhode Island_Providence County,42.33196,-71.020173,41.870488,-71.578242,68.94112560957754,-137.91189136191113,19.164956919384505,11683.598212845047,46.812686910542205
44,0,Massachusetts_Norfolk County,44,return,Rhode Island_Providence County,Ohio_Mahoning County,41.870488,-71.578242,41.01088,-80.770396,771.7814581492092,-94.04992423380625,16.628185876843364,11716.854584598734,807.468872141658
45,0,Massachusetts_Norfolk County,45,return,Ohio_Mahoning County,Ohio_Mahoning County,41.01088,-80.770396,41.01088,-80.770396,0.0,0.0,38.54999927454449,11793.954583147823,807.468872141658
46,0,Massachusetts_Norfolk County,46,return,Ohio_Mahoning County,Rhode Island_Providence County,41.01088,-80.770396,41.870488,-71.578242,771.7814581492092,79.85879011936164,15.006429667950563,11823.967442483723,46.812686910542205
47,0,Massachusetts_Norfolk County,47,explore,Rhode Island_Providence County,Massachusetts_Bristol County,41.870488,-71.578242,41.748576,-71.087062,42.90703490747674,,38.61694747615704,11862.58438995988,47.48614248046315
48,0,Massachusetts_Norfolk County,48,return,Rhode Island_Providence County,Ohio_Mahoning County,41.748576,-71.087062,41.01088,-80.770396,811.6410199634654,-92.5786585512295,318.13263420445037,12498.849658368781,807.468872141658
49,0,Massachusetts_Norfolk County,49,return,Ohio_Mahoning County,Massachusetts_Plymouth County,41.01088,-80.770396,41.987196,-70.741942,841.7105087312788,79.28537147414906,131.61089313844843,12762.071444645679,41.47609029262972
50,0,Massachusetts_Norfolk County,50,return,Massachusetts_Plymouth County,Massachusetts_Plymouth County,41.987196,-70.741942,41.987196,-70.741942,0.0,0.0,1208.3633032044393,15178.798051054557,41.47609029262972
51,0,Massachusetts_Norfolk County,51,explore,Massachusetts_Plymouth County,Massachusetts_Barnstable County,41.987196,-70.741942,41.798819,-70.211083,48.67778923141557,,14.398679206940628,15193.196730261498,90.09420099537523
52,0,Massachusetts_Norfolk County,52,return,Massachusetts_Plymouth County,Rhode Island_Kent County,41.798819,-70.211083,41.67775,-71.576314,114.0731162061663,-96.32267301778704,364.7715508007366,15922.739831862971,63.804657719515966
53,0,Massachusetts_Norfolk County,53,return,Rhode Island_Kent County,Rhode Island_Providence County,41.67775,-71.576314,41.870488,-71.578242,21.43208413673059,-0.4267862591106569,308.8085072472954,16540.35684635756,46.812686910542205
